C/A,Unit,Scp,Station,Linename,Division,Date,Time,Desc,Entries,Exits,On_N_Line,Dayofweek,NewCol
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-26,12:00:00,REGULAR,3582113,4157676,True,6,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-26,16:00:00,REGULAR,3582319,4157978,True,6,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-26,20:00:00,REGULAR,3582564,4158196,True,6,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-27,00:00:00,REGULAR,3582671,4158265,True,0,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-27,04:00:00,REGULAR,3582689,4158275,True,0,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-27,08:00:00,REGULAR,3582733,4158530,True,0,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-27,12:00:00,REGULAR,3582967,4159563,True,0,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-27,16:00:00,REGULAR,3583343,4160015,True,0,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-27,20:00:00,REGULAR,3584210,4160495,True,0,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,00:00:00,REGULAR,3584495,4160598,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,04:00:00,REGULAR,3584524,4160610,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,08:00:00,REGULAR,3584584,4160907,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,09:59:16,REGULAR,3584707,4161627,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,12:00:00,REGULAR,3584838,4161977,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,16:00:00,REGULAR,3585201,4162538,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-28,20:00:00,REGULAR,3586159,4162998,True,1,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-29,00:00:00,REGULAR,3586432,4163115,True,2,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-29,04:00:00,REGULAR,3586471,4163125,True,2,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-29,08:00:00,REGULAR,3586524,4163421,True,2,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-29,12:00:00,REGULAR,3586750,4164483,True,2,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-29,16:00:00,REGULAR,3587133,4164973,True,2,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-29,20:00:00,REGULAR,3588063,4165442,True,2,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-30,00:00:00,REGULAR,3588362,4165537,True,3,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-30,04:00:00,REGULAR,3588387,4165544,True,3,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-30,08:00:00,REGULAR,3588422,4165795,True,3,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-30,12:00:00,REGULAR,3588666,4166746,True,3,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-30,16:00:00,REGULAR,3589083,4167288,True,3,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-30,20:00:00,REGULAR,3589910,4167744,True,3,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-31,00:00:00,REGULAR,3590173,4167862,True,4,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-31,04:00:00,REGULAR,3590204,4167874,True,4,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-31,08:00:00,REGULAR,3590241,4168082,True,4,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-31,12:00:00,REGULAR,3590427,4168859,True,4,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-31,16:00:00,REGULAR,3590918,4169310,True,4,
A031,R083,00-03-02,23 ST,NRW,BMT,2018-08-31,20:00:00,REGULAR,3591497,4169652,True,4,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,01:00:00,REGULAR,1923681,4844177,True,5,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,05:00:00,REGULAR,1923688,4844191,True,5,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,09:00:00,REGULAR,1923691,4844299,True,5,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,13:00:00,REGULAR,1923745,4844723,True,5,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,17:00:00,REGULAR,1923866,4845334,True,5,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,21:00:00,REGULAR,1924031,4845845,True,5,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,01:00:00,REGULAR,1924087,4845962,True,6,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,05:00:00,REGULAR,1924092,4845970,True,6,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,09:00:00,REGULAR,1924097,4846038,True,6,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,13:00:00,REGULAR,1924131,4846392,True,6,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,17:00:00,REGULAR,1924242,4846899,True,6,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,21:00:00,REGULAR,1924341,4847268,True,6,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,01:00:00,REGULAR,1924379,4847331,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,05:00:00,REGULAR,1924383,4847338,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,09:00:00,REGULAR,1924422,4847762,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,13:00:00,REGULAR,1924515,4848495,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,14:39:44,REGULAR,1924559,4848712,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,17:00:00,REGULAR,1924738,4849039,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,21:00:00,REGULAR,1925380,4849726,True,0,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,01:00:00,REGULAR,1925469,4849800,True,1,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,05:00:00,REGULAR,1925471,4849807,True,1,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,09:00:00,REGULAR,1925535,4850256,True,1,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,13:00:00,REGULAR,1925627,4851022,True,1,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,17:00:00,REGULAR,1925871,4851662,True,1,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,21:00:00,REGULAR,1926549,4852417,True,1,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,01:00:00,REGULAR,1926649,4852511,True,2,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,05:00:00,REGULAR,1926651,4852521,True,2,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,09:00:00,REGULAR,1926702,4853023,True,2,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,13:00:00,REGULAR,1926793,4853810,True,2,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,17:00:00,REGULAR,1927037,4854433,True,2,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,21:00:00,REGULAR,1927633,4855103,True,2,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,01:00:00,REGULAR,1927728,4855190,True,3,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,05:00:00,REGULAR,1927731,4855200,True,3,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,09:00:00,REGULAR,1927766,4855638,True,3,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,13:00:00,REGULAR,1927867,4856244,True,3,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,17:00:00,REGULAR,1928118,4856800,True,3,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,21:00:00,REGULAR,1928658,4857563,True,3,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,01:00:00,REGULAR,1928733,4857663,True,4,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,05:00:00,REGULAR,1928734,4857675,True,4,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,09:00:00,REGULAR,1928758,4858036,True,4,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,13:00:00,REGULAR,1928867,4858761,True,4,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,17:00:00,REGULAR,1929276,4859580,True,4,
A033,R170,02-00-00,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,21:00:00,REGULAR,1929641,4860076,True,4,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,01:00:00,REGULAR,1576608,1920251,True,5,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,05:00:00,REGULAR,1576624,1920263,True,5,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,09:00:00,REGULAR,1576636,1920416,True,5,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,13:00:00,REGULAR,1576735,1920832,True,5,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,17:00:00,REGULAR,1576985,1921321,True,5,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,21:00:00,REGULAR,1577220,1921715,True,5,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,01:00:00,REGULAR,1577332,1921837,True,6,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,05:00:00,REGULAR,1577339,1921846,True,6,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,09:00:00,REGULAR,1577347,1921942,True,6,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,13:00:00,REGULAR,1577405,1922276,True,6,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,17:00:00,REGULAR,1577602,1922716,True,6,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,21:00:00,REGULAR,1577784,1922974,True,6,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,01:00:00,REGULAR,1577860,1923020,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,05:00:00,REGULAR,1577864,1923026,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,09:00:00,REGULAR,1577962,1923465,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,13:00:00,REGULAR,1578097,1924186,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,14:39:44,REGULAR,1578187,1924361,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,17:00:00,REGULAR,1578538,1924582,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,21:00:00,REGULAR,1579659,1924995,True,0,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,01:00:00,REGULAR,1579809,1925051,True,1,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,05:00:00,REGULAR,1579812,1925064,True,1,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,09:00:00,REGULAR,1579906,1925541,True,1,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,13:00:00,REGULAR,1580084,1926278,True,1,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,17:00:00,REGULAR,1580567,1926749,True,1,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,21:00:00,REGULAR,1581697,1927197,True,1,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,01:00:00,REGULAR,1581905,1927278,True,2,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,05:00:00,REGULAR,1581909,1927286,True,2,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,09:00:00,REGULAR,1581989,1927799,True,2,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,13:00:00,REGULAR,1582167,1928523,True,2,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,17:00:00,REGULAR,1582615,1928983,True,2,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,21:00:00,REGULAR,1583768,1929395,True,2,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,01:00:00,REGULAR,1583945,1929451,True,3,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,05:00:00,REGULAR,1583947,1929458,True,3,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,09:00:00,REGULAR,1584035,1929910,True,3,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,13:00:00,REGULAR,1584224,1930509,True,3,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,17:00:00,REGULAR,1584659,1930919,True,3,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,21:00:00,REGULAR,1585656,1931395,True,3,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,01:00:00,REGULAR,1585847,1931465,True,4,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,05:00:00,REGULAR,1585856,1931476,True,4,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,09:00:00,REGULAR,1585902,1931898,True,4,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,13:00:00,REGULAR,1586095,1932548,True,4,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,17:00:00,REGULAR,1586792,1933113,True,4,
A033,R170,02-00-01,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,21:00:00,REGULAR,1587419,1933486,True,4,
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-25,01:00:00,REGULAR,13907586,13401285,True,5,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-25,05:00:00,REGULAR,13907630,13401292,True,5,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-25,09:00:00,REGULAR,13907643,13401341,True,5,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-25,13:00:00,REGULAR,13907778,13401674,True,5,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-25,17:00:00,REGULAR,13908143,13402165,True,5,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-25,21:00:00,REGULAR,13908556,13402549,True,5,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-26,01:00:00,REGULAR,13908727,13402626,True,6,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-26,05:00:00,REGULAR,13908741,13402629,True,6,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-26,09:00:00,REGULAR,13908752,13402652,True,6,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-26,13:00:00,REGULAR,13908845,13402890,True,6,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-26,17:00:00,REGULAR,13909139,13403270,True,6,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-26,21:00:00,REGULAR,13909430,13403469,True,6,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,01:00:00,REGULAR,13909550,13403509,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,05:00:00,REGULAR,13909555,13403510,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,09:00:00,REGULAR,13909646,13403835,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,13:00:00,REGULAR,13909840,13404530,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,14:39:44,REGULAR,13910019,13404714,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,17:00:00,REGULAR,13910465,13405025,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-27,21:00:00,REGULAR,13911729,13405661,True,0,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-28,01:00:00,REGULAR,13911950,13405720,True,1,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-28,05:00:00,REGULAR,13911956,13405725,True,1,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-28,09:00:00,REGULAR,13912040,13406084,True,1,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-28,13:00:00,REGULAR,13912273,13406852,True,1,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-28,17:00:00,REGULAR,13912884,13407393,True,1,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-28,21:00:00,REGULAR,13914247,13407947,True,1,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-29,01:00:00,REGULAR,13914560,13408012,True,2,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-29,05:00:00,REGULAR,13914572,13408015,True,2,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-29,09:00:00,REGULAR,13914678,13408440,True,2,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-29,13:00:00,REGULAR,13914896,13409203,True,2,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-29,17:00:00,REGULAR,13915481,13409828,True,2,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-29,21:00:00,REGULAR,13916724,13410441,True,2,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-30,01:00:00,REGULAR,13917025,13410515,True,3,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-30,05:00:00,REGULAR,13917032,13410517,True,3,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-30,09:00:00,REGULAR,13917116,13410830,True,3,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-30,13:00:00,REGULAR,13917318,13411576,True,3,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-30,17:00:00,REGULAR,13917952,13412118,True,3,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-30,21:00:00,REGULAR,13919214,13412767,True,3,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-31,01:00:00,REGULAR,13919504,13412843,True,4,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-31,05:00:00,REGULAR,13919513,13412847,True,4,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-31,09:00:00,REGULAR,13919587,13413105,True,4,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-31,13:00:00,REGULAR,13919823,13413825,True,4,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-31,17:00:00,REGULAR,13920719,13414527,True,4,Busy
A033,R170,02-00-02,Station4,LNQR456W,BMT,2018-08-31,21:00:00,REGULAR,13921543,13414966,True,4,Busy
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,01:00:00,REGULAR,5655582,6606157,True,5,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,05:00:00,REGULAR,5655591,6606176,True,5,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,09:00:00,REGULAR,5655627,6606381,True,5,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,13:00:00,REGULAR,5655860,6607116,True,5,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,17:00:00,REGULAR,5656412,6607850,True,5,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,21:00:00,REGULAR,5657107,6608330,True,5,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,01:00:00,REGULAR,5657413,6608470,True,6,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,05:00:00,REGULAR,5657440,6608478,True,6,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,09:00:00,REGULAR,5657463,6608599,True,6,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,13:00:00,REGULAR,5657620,6609190,True,6,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,17:00:00,REGULAR,5658137,6609770,True,6,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,21:00:00,REGULAR,5658661,6610135,True,6,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,01:00:00,REGULAR,5658892,6610236,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,05:00:00,REGULAR,5658903,6610247,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,09:00:00,REGULAR,5659007,6611063,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,13:00:00,REGULAR,5659273,6612368,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,14:39:44,REGULAR,5659527,6612673,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,17:00:00,REGULAR,5660128,6613020,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-27,21:00:00,REGULAR,5661891,6613614,True,0,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,01:00:00,REGULAR,5662259,6613713,True,1,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,05:00:00,REGULAR,5662275,6613726,True,1,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,09:00:00,REGULAR,5662365,6614676,True,1,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,13:00:00,REGULAR,5662658,6616110,True,1,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,17:00:00,REGULAR,5663465,6616902,True,1,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-28,21:00:00,REGULAR,5665271,6617571,True,1,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,01:00:00,REGULAR,5665780,6617665,True,2,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,05:00:00,REGULAR,5665801,6617676,True,2,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,09:00:00,REGULAR,5665919,6618603,True,2,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,13:00:00,REGULAR,5666286,6620015,True,2,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,17:00:00,REGULAR,5667190,6620853,True,2,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-29,21:00:00,REGULAR,5668890,6621555,True,2,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,01:00:00,REGULAR,5669379,6621668,True,3,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,05:00:00,REGULAR,5669399,6621681,True,3,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,09:00:00,REGULAR,5669496,6622526,True,3,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,13:00:00,REGULAR,5669812,6623887,True,3,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,17:00:00,REGULAR,5670669,6624777,True,3,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-30,21:00:00,REGULAR,5672351,6625339,True,3,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,01:00:00,REGULAR,5672826,6625486,True,4,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,05:00:00,REGULAR,5672863,6625504,True,4,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,09:00:00,REGULAR,5672944,6626210,True,4,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,13:00:00,REGULAR,5673333,6627431,True,4,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,17:00:00,REGULAR,5674541,6628293,True,4,
A033,R170,02-00-03,14 ST-UNION SQ,LNQR456W,BMT,2018-08-31,21:00:00,REGULAR,5675747,6628738,True,4,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,01:00:00,REGULAR,4388473,3335128,True,5,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,05:00:00,REGULAR,4388574,3335152,True,5,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,09:00:00,REGULAR,4388634,3335405,True,5,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,13:00:00,REGULAR,4389024,3336113,True,5,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,17:00:00,REGULAR,4389931,3336741,True,5,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-25,21:00:00,REGULAR,4390846,3337154,True,5,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,01:00:00,REGULAR,4391328,3337287,True,6,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,05:00:00,REGULAR,4391390,3337310,True,6,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,09:00:00,REGULAR,4391434,3337459,True,6,
A033,R170,02-00-04,14 ST-UNION SQ,LNQR456W,BMT,2018-08-26,13:00:00,REGULAR,4391689,3338052,True,6,
