C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/28/2018,20:00:00,REGULAR,0005476109,0006356175                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/29/2018,00:00:00,REGULAR,0005476241,0006356233                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/29/2018,04:00:00,REGULAR,0005476250,0006356242                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/29/2018,08:00:00,REGULAR,0005476283,0006356479                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/29/2018,12:00:00,REGULAR,0005476467,0006356899                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/29/2018,16:00:00,REGULAR,0005476674,0006357019                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/29/2018,20:00:00,REGULAR,0005477182,0006357170                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/30/2018,00:00:00,REGULAR,0005477352,0006357223                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/30/2018,04:00:00,REGULAR,0005477368,0006357225                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/30/2018,08:00:00,REGULAR,0005477410,0006357471                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/30/2018,12:00:00,REGULAR,0005477597,0006357902                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/30/2018,16:00:00,REGULAR,0005477823,0006358051                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/30/2018,20:00:00,REGULAR,0005478325,0006358207                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/31/2018,00:00:00,REGULAR,0005478486,0006358284                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/31/2018,04:00:00,REGULAR,0005478497,0006358294                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/31/2018,08:00:00,REGULAR,0005478522,0006358483                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/31/2018,12:00:00,REGULAR,0005478670,0006358854                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/31/2018,16:00:00,REGULAR,0005478964,0006359008                                            
A002,R051,02-03-03,59 ST,NQR456W,BMT,08/31/2018,20:00:00,REGULAR,0005479406,0006359111                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/25/2018,00:00:00,REGULAR,0006820590,0003573583                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/25/2018,04:00:00,REGULAR,0006820607,0003573588                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/25/2018,08:00:00,REGULAR,0006820623,0003573630                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/25/2018,12:00:00,REGULAR,0006820724,0003573713                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/25/2018,16:00:00,REGULAR,0006820939,0003573766                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/25/2018,20:00:00,REGULAR,0006821213,0003573801                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/26/2018,00:00:00,REGULAR,0006821392,0003573816                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/26/2018,04:00:00,REGULAR,0006821412,0003573822                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/26/2018,08:00:00,REGULAR,0006821421,0003573844                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/26/2018,12:00:00,REGULAR,0006821512,0003573893                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/26/2018,16:00:00,REGULAR,0006821705,0003573941                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/26/2018,20:00:00,REGULAR,0006821932,0003573975                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/27/2018,00:00:00,REGULAR,0006822060,0003574002                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/27/2018,04:00:00,REGULAR,0006822072,0003574003                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/27/2018,08:00:00,REGULAR,0006822120,0003574167                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/27/2018,12:00:00,REGULAR,0006822399,0003574342                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/27/2018,16:00:00,REGULAR,0006822657,0003574399                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/27/2018,20:00:00,REGULAR,0006823280,0003574456                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/28/2018,00:00:00,REGULAR,0006823446,0003574479                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/28/2018,04:00:00,REGULAR,0006823461,0003574482                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/28/2018,08:00:00,REGULAR,0006823510,0003574626                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/28/2018,12:00:00,REGULAR,0006823739,0003574876                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/28/2018,16:00:00,REGULAR,0006823929,0003575012                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/28/2018,20:00:00,REGULAR,0006824477,0003575079                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/29/2018,00:00:00,REGULAR,0006824632,0003575110                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/29/2018,04:00:00,REGULAR,0006824646,0003575114                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/29/2018,08:00:00,REGULAR,0006824691,0003575269                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/29/2018,12:00:00,REGULAR,0006824904,0003575445                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/29/2018,16:00:00,REGULAR,0006825168,0003575507                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/29/2018,20:00:00,REGULAR,0006825709,0003575575                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/30/2018,00:00:00,REGULAR,0006825881,0003575608                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/30/2018,04:00:00,REGULAR,0006825904,0003575610                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/30/2018,08:00:00,REGULAR,0006825940,0003575780                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/30/2018,12:00:00,REGULAR,0006826153,0003575989                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/30/2018,16:00:00,REGULAR,0006826386,0003576056                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/30/2018,20:00:00,REGULAR,0006826939,0003576121                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/31/2018,00:00:00,REGULAR,0006827120,0003576148                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/31/2018,04:00:00,REGULAR,0006827144,0003576152                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/31/2018,08:00:00,REGULAR,0006827178,0003576283                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/31/2018,12:00:00,REGULAR,0006827349,0003576465                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/31/2018,16:00:00,REGULAR,0006827709,0003576515                                            
A002,R051,02-03-04,59 ST,NQR456W,BMT,08/31/2018,20:00:00,REGULAR,0006828142,0003576550                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/25/2018,00:00:00,REGULAR,0010964165,0001367254                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/25/2018,04:00:00,REGULAR,0010964211,0001367258                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/25/2018,08:00:00,REGULAR,0010964268,0001367261                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/25/2018,12:00:00,REGULAR,0010964438,0001367285                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/25/2018,16:00:00,REGULAR,0010964772,0001367303                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/25/2018,20:00:00,REGULAR,0010965307,0001367311                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/26/2018,00:00:00,REGULAR,0010965692,0001367317                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/26/2018,04:00:00,REGULAR,0010965767,0001367318                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/26/2018,08:00:00,REGULAR,0010965821,0001367321                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/26/2018,12:00:00,REGULAR,0010966055,0001367336                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/26/2018,16:00:00,REGULAR,0010966439,0001367348                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/26/2018,20:00:00,REGULAR,0010966848,0001367361                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/27/2018,00:00:00,REGULAR,0010967122,0001367373                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/27/2018,04:00:00,REGULAR,0010967147,0001367374                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/27/2018,08:00:00,REGULAR,0010967319,0001367413                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/27/2018,12:00:00,REGULAR,0010967902,0001367447                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/27/2018,16:00:00,REGULAR,0010968439,0001367466                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/27/2018,20:00:00,REGULAR,0010969278,0001367481                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/28/2018,00:00:00,REGULAR,0010969569,0001367487                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/28/2018,04:00:00,REGULAR,0010969591,0001367487                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/28/2018,08:00:00,REGULAR,0010969723,0001367526                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/28/2018,12:00:00,REGULAR,0010970102,0001367589                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/28/2018,16:00:00,REGULAR,0010970487,0001367625                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/28/2018,20:00:00,REGULAR,0010971166,0001367640                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/29/2018,00:00:00,REGULAR,0010971487,0001367655                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/29/2018,04:00:00,REGULAR,0010971514,0001367655                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/29/2018,08:00:00,REGULAR,0010971650,0001367690                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/29/2018,12:00:00,REGULAR,0010972041,0001367735                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/29/2018,16:00:00,REGULAR,0010972422,0001367754                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/29/2018,20:00:00,REGULAR,0010973147,0001367771                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/30/2018,00:00:00,REGULAR,0010973439,0001367777                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/30/2018,04:00:00,REGULAR,0010973461,0001367779                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/30/2018,08:00:00,REGULAR,0010973580,0001367811                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/30/2018,12:00:00,REGULAR,0010974005,0001367860                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/30/2018,16:00:00,REGULAR,0010974411,0001367889                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/30/2018,20:00:00,REGULAR,0010975083,0001367912                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/31/2018,00:00:00,REGULAR,0010975405,0001367924                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/31/2018,04:00:00,REGULAR,0010975441,0001367924                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/31/2018,08:00:00,REGULAR,0010975537,0001367958                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/31/2018,12:00:00,REGULAR,0010975861,0001367999                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/31/2018,16:00:00,REGULAR,0010976324,0001368014                                            
A002,R051,02-03-05,59 ST,NQR456W,BMT,08/31/2018,20:00:00,REGULAR,0010976927,0001368027                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/25/2018,00:00:00,REGULAR,0008623676,0000492299                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/25/2018,04:00:00,REGULAR,0008623692,0000492299                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/25/2018,08:00:00,REGULAR,0008623719,0000492300                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/25/2018,12:00:00,REGULAR,0008623843,0000492304                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/25/2018,16:00:00,REGULAR,0008624060,0000492307                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/25/2018,20:00:00,REGULAR,0008624071,0000492312                                            
A002,R051,02-03-06,59 ST,NQR456W,BMT,08/26/2018,00:00:00,REGULAR,0008624071,0000492316                                            
